,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,correct_labels,predicted_labels
15815,-121.76,36.92,46.0,947.0,257.0,1120.0,264.0,3.4125,<1H OCEAN,16.07,20.743028481238007
15816,-122.17,37.88,33.0,3626.0,502.0,1348.0,480.0,7.6107,NEAR BAY,42.32,37.00727501588477
15817,-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3.5104,INLAND,15.71,22.325268663378484
15818,-118.28,33.75,21.0,2442.0,719.0,1916.0,646.0,1.2276,NEAR OCEAN,20.83,12.664576083714048
15819,-117.61,33.43,24.0,2303.0,399.0,851.0,379.0,3.9875,NEAR OCEAN,34.65,24.43459149266871
15820,-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,<1H OCEAN,18.52,16.697188652333207
15821,-118.14,33.86,37.0,1404.0,257.0,652.0,258.0,4.2062,<1H OCEAN,19.54,24.97242070435211
15822,-117.66,33.57,16.0,2483.0,443.0,1357.0,400.0,5.5545,<1H OCEAN,21.42,25.00398599424929
15823,-120.44,34.97,26.0,1705.0,344.0,1605.0,307.0,3.7589,<1H OCEAN,11.37,20.012531576470167
15824,-122.47,37.69,34.0,1954.0,357.0,1130.0,367.0,4.6447,NEAR OCEAN,30.45,25.395520116780453
15825,-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,INLAND,8.86,14.06876695980259
15826,-121.82,39.76,23.0,6010.0,1116.0,2710.0,1149.0,3.0068,INLAND,10.73,11.037784387836368
15827,-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,<1H OCEAN,19.07,20.567637044565437
15828,-118.16,34.06,25.0,4284.0,741.0,2163.0,701.0,6.1509,<1H OCEAN,31.51,29.420139205426576
15829,-121.44,38.64,18.0,1756.0,442.0,837.0,320.0,1.125,INLAND,7.050000000000001,4.977793356558861
15830,-121.25,37.95,40.0,1703.0,362.0,1208.0,373.0,2.0817,INLAND,5.530000000000001,8.208941571950687
15831,-117.15,34.04,14.0,2845.0,420.0,1172.0,377.0,7.5822,INLAND,28.31,27.624462061365357
15832,-120.43,34.9,30.0,2388.0,393.0,1117.0,375.0,4.1058,<1H OCEAN,16.4,26.1796534828185
15833,-121.53,39.06,20.0,561.0,109.0,308.0,114.0,3.3021,INLAND,7.08,9.681503445484964
15834,-121.76,38.68,38.0,674.0,178.0,701.0,189.0,1.3942,INLAND,6.9399999999999995,3.8354631058614927
15835,-122.33,37.56,50.0,1975.0,245.0,644.0,251.0,10.0743,NEAR OCEAN,50.0001,50.0001
15836,-122.11,37.83,19.0,5130.0,741.0,1887.0,712.0,7.202999999999999,NEAR BAY,36.99,34.69207376346996
15837,-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,INLAND,9.8,16.659768531791137
15838,-120.47,34.64,8.0,2482.0,586.0,1427.0,540.0,3.071,NEAR OCEAN,12.04,22.340029076062102
15839,-119.62,36.58,13.0,1788.0,405.0,1652.0,411.0,2.6858,INLAND,6.24,5.325556381584708
15840,-120.44,34.91,12.0,3189.0,463.0,1200.0,442.0,5.2989999999999995,<1H OCEAN,22.68,30.391885105871285
15841,-122.16,37.46,32.0,2663.0,661.0,1403.0,733.0,4.2667,NEAR BAY,41.02,29.2692362573139
15842,-119.74,36.73,34.0,1254.0,272.0,1056.0,279.0,2.3269,INLAND,5.08,6.167462071925609
15843,-119.04,35.32,20.0,37.0,11.0,34.0,8.0,1.2,INLAND,5.0,4.27862445479656
15844,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,NEAR OCEAN,9.32,10.753379739029047
15845,-116.17,33.67,18.0,3585.0,800.0,3873.0,788.0,2.5714,INLAND,6.59,3.051531076334303
15846,-117.06,32.76,24.0,1629.0,587.0,1012.0,488.0,1.7452,NEAR OCEAN,15.68,19.096846434547317
15847,-117.22,34.13,10.0,5951.0,1330.0,3204.0,1159.0,2.7011,INLAND,11.02,10.446799022635178
15848,-119.01,35.35,39.0,598.0,149.0,366.0,132.0,1.9125,INLAND,5.789999999999999,10.88552729628764
15849,-117.07,33.12,21.0,4578.0,927.0,2818.0,900.0,3.1458,<1H OCEAN,18.77,16.79805670413176
15850,-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2.4201,NEAR BAY,9.28,18.554188627874375
15851,-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,<1H OCEAN,16.41,17.1499192680593
15852,-122.24,37.85,52.0,2612.0,365.0,901.0,367.0,7.2354,NEAR BAY,39.11,39.26566986901834
15853,-121.59,39.78,16.0,2754.0,570.0,1063.0,543.0,1.4048,INLAND,8.649999999999999,5.615482854249864
15854,-121.29,38.28,11.0,1554.0,260.0,793.0,233.0,4.8073,INLAND,15.67,14.997637337701983
15855,-122.32,37.93,33.0,296.0,73.0,216.0,63.0,2.675,NEAR BAY,2.25,16.013105708276036
15856,-122.11,37.37,22.0,1477.0,195.0,520.0,187.0,10.3329,NEAR BAY,50.0001,47.83593759886623
15857,-121.89,37.25,21.0,2080.0,352.0,1040.0,325.0,5.2887,<1H OCEAN,26.45,26.69721975436987
15858,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152,<1H OCEAN,15.93,24.01603523411223
15859,-117.19,32.83,30.0,2288.0,448.0,1240.0,469.0,4.0114,NEAR OCEAN,16.98,22.74623657064897
15860,-116.82,34.24,11.0,5799.0,1527.0,713.0,262.0,2.5147,INLAND,8.47,7.570741659462573
15861,-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,NEAR BAY,18.71,23.49878874932768
15862,-118.04,33.85,24.0,2233.0,347.0,1162.0,355.0,5.6094,<1H OCEAN,27.92,25.778907420089855
15863,-118.49,34.04,31.0,4066.0,951.0,1532.0,868.0,4.8125,<1H OCEAN,50.0001,33.93487731901841
15864,-119.73,36.8,24.0,1316.0,249.0,781.0,260.0,3.7578,INLAND,6.919999999999998,12.168592440274994
15865,-118.99,36.06,19.0,2153.0,458.0,1317.0,386.0,1.7564,INLAND,4.260000000000002,4.259692287144979
15866,-117.25,34.53,13.0,5841.0,955.0,2455.0,915.0,4.1333,INLAND,15.82,14.569510419736568
15867,-121.57,37.01,44.0,1448.0,393.0,1066.0,357.0,2.0625,INLAND,17.03,14.598751382893052
15868,-117.12,33.14,16.0,1710.0,272.0,1025.0,267.0,4.1641,<1H OCEAN,16.36,17.185418065570893
15869,-122.02,37.26,24.0,2411.0,299.0,847.0,299.0,10.2666,<1H OCEAN,50.0001,48.48905183339328
15870,-121.87,37.57,13.0,5519.0,833.0,2444.0,825.0,7.0691,<1H OCEAN,39.32,32.828042991210566
15871,-118.16,34.68,17.0,2994.0,832.0,1571.0,695.0,2.5902,INLAND,8.54,14.316347257338293
15872,-119.08,35.39,10.0,6435.0,1040.0,3242.0,1030.0,5.575,INLAND,13.22,20.784077766309935
15873,-119.12,34.38,28.0,7200.0,1281.0,3793.0,1238.0,4.075,<1H OCEAN,23.79,24.13531518889969
15874,-119.85,36.8,14.0,1876.0,324.0,1031.0,311.0,3.6563,INLAND,8.88,10.673200264303329
15875,-118.41,34.15,33.0,4032.0,868.0,1695.0,869.0,4.3468,<1H OCEAN,42.59,29.6190655993731
15876,-120.67,38.19,17.0,2967.0,611.0,1387.0,564.0,2.0417,INLAND,9.26,7.119681538101062
15877,-118.06,33.9,37.0,1161.0,254.0,882.0,236.0,4.4167,<1H OCEAN,15.8,22.11247030267107
15878,-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,<1H OCEAN,20.21,25.44758644610372
15879,-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,<1H OCEAN,37.27,37.825221141304255
15880,-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,NEAR OCEAN,40.52,37.35599913053436
15881,-122.13,37.68,45.0,2457.0,445.0,1129.0,422.0,4.0588,NEAR BAY,18.28,24.953908162229144
15882,-121.06,37.86,24.0,1713.0,328.0,1258.0,324.0,2.6830000000000003,INLAND,16.94,6.899322544027767
15883,-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,INLAND,5.179999999999998,1.6213823731755035
15884,-122.03,37.61,37.0,1383.0,259.0,808.0,241.0,4.0125,NEAR BAY,16.14,21.20721399141364
15885,-120.65,35.29,36.0,1940.0,315.0,850.0,298.0,3.1818,NEAR OCEAN,24.96,22.963620527759993
15886,-122.43,40.47,16.0,3552.0,704.0,1801.0,658.0,2.1496,INLAND,9.77,4.747324191116926
15887,-121.98,37.36,34.0,1735.0,318.0,1019.0,301.0,4.5625,<1H OCEAN,24.27,24.4342574862342
15888,-122.46,37.78,52.0,3429.0,773.0,1584.0,696.0,3.7887,NEAR BAY,50.0001,28.171682115055326
15889,-119.73,34.43,27.0,1448.0,404.0,978.0,338.0,2.303,NEAR OCEAN,26.1,19.629810837644836
15890,-117.31,34.53,26.0,2299.0,496.0,1259.0,441.0,2.6125,INLAND,7.989999999999998,9.40354974593896
15891,-118.29,34.01,50.0,2238.0,673.0,2247.0,583.0,1.6505,<1H OCEAN,12.5,15.235514295077959
15892,-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,<1H OCEAN,22.24,25.00489451949923
15893,-119.66,36.35,15.0,1724.0,374.0,947.0,391.0,3.1094,INLAND,9.19,12.579109501137037
15894,-117.65,34.12,17.0,3006.0,427.0,1291.0,406.0,6.2083,INLAND,24.27,23.153557604613333
15895,-121.37,38.67,36.0,1354.0,258.0,771.0,267.0,2.2723,INLAND,7.879999999999999,7.5908981429037485
15896,-118.61,34.17,19.0,5944.0,1345.0,2372.0,1250.0,3.8819,<1H OCEAN,32.89,28.255708783407336
15897,-122.06,37.38,20.0,2976.0,766.0,1227.0,634.0,4.8625,NEAR BAY,26.25,31.515277164523106
15898,-115.39,32.76,16.0,1136.0,196.0,481.0,185.0,6.2558,INLAND,14.63,22.460372044203112
15899,-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,INLAND,16.33,13.572942418447026
15900,-123.21,39.15,31.0,2685.0,675.0,1367.0,626.0,1.6571,<1H OCEAN,10.89,17.133809122270115
15901,-123.22,39.16,32.0,1149.0,187.0,499.0,208.0,3.6587,<1H OCEAN,15.46,21.80036707665855
15902,-122.34,37.94,31.0,1611.0,455.0,786.0,411.0,1.681,NEAR BAY,14.55,19.028216266309045
15903,-118.28,34.05,41.0,1788.0,774.0,2931.0,702.0,1.4413,<1H OCEAN,15.89,16.0839029430686
15904,-122.15,37.74,52.0,2898.0,557.0,1338.0,550.0,3.8510000000000004,NEAR BAY,18.35,25.86575879381816
15905,-122.48,37.59,29.0,5889.0,959.0,2784.0,923.0,5.3991,NEAR OCEAN,27.3,29.554844585383563
15906,-120.65,35.27,52.0,2254.0,642.0,1237.0,590.0,2.6208,NEAR OCEAN,22.71,27.509082781170896
15907,-119.72,34.42,37.0,1635.0,427.0,1027.0,408.0,3.5905,NEAR OCEAN,26.47,26.397396081538822
15908,-119.56,36.08,37.0,766.0,189.0,639.0,190.0,1.6607,INLAND,4.210000000000001,6.664693820799133
15909,-118.24,34.13,45.0,2170.0,401.0,1043.0,394.0,5.6921,<1H OCEAN,26.9,30.963990194421832
15910,-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,<1H OCEAN,50.0001,36.14096202859562
15911,-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,INLAND,6.84,9.319676315813537
15912,-118.0,33.79,18.0,3679.0,694.0,1820.0,652.0,3.6531,<1H OCEAN,14.349999999999998,20.290144892885944
15913,-119.78,36.33,16.0,1006.0,212.0,515.0,200.0,3.2386,INLAND,11.25,13.257103499766682
15914,-117.68,35.65,15.0,2701.0,576.0,1245.0,513.0,3.3269,INLAND,8.19,10.811261753653348
15915,-118.12,34.08,36.0,2433.0,585.0,1565.0,563.0,3.2344,<1H OCEAN,23.49,20.30853950929003
15916,-124.14,40.8,32.0,1373.0,312.0,872.0,306.0,2.5,NEAR OCEAN,7.26,14.042974686255581
15917,-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,6.7741,NEAR BAY,31.07,31.095449805738582
15918,-119.38,36.56,25.0,1180.0,222.0,611.0,212.0,2.0729,INLAND,8.47,6.393900089480995
15919,-118.11,33.82,37.0,1756.0,345.0,836.0,335.0,4.375,<1H OCEAN,21.82,26.160395678304333
15920,-119.37,36.47,26.0,337.0,69.0,277.0,73.0,2.3438,INLAND,10.0,4.26928080430244
15921,-118.31,33.83,45.0,2929.0,755.0,1635.0,652.0,2.9375,<1H OCEAN,27.3,23.45862263417169
15922,-115.56,32.8,15.0,1171.0,328.0,1024.0,298.0,1.3882,INLAND,6.9399999999999995,2.057223677290043
15923,-118.06,34.16,46.0,1467.0,298.0,816.0,267.0,3.6705,INLAND,28.65,17.979913941171155
15924,-118.29,33.84,33.0,896.0,208.0,843.0,200.0,3.5,<1H OCEAN,18.3,17.941971582352625
15925,-118.3,34.09,32.0,2202.0,674.0,2178.0,635.0,2.0307,<1H OCEAN,22.67,15.179481770657878
15926,-122.84,38.41,19.0,2191.0,391.0,1065.0,404.0,4.125,<1H OCEAN,20.46,22.804142093175066
15927,-118.15,34.09,27.0,1935.0,460.0,1456.0,382.0,2.8062,<1H OCEAN,19.28,15.380627787364151
15928,-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,NEAR BAY,41.53,35.341601114742666
15929,-117.86,33.82,9.0,1682.0,291.0,1015.0,271.0,6.6603,<1H OCEAN,23.09,27.107985414637003
15930,-118.38,34.04,36.0,3005.0,771.0,2054.0,758.0,2.0437,<1H OCEAN,30.91,17.210313268918554
15931,-117.19,33.34,15.0,3310.0,488.0,1104.0,460.0,6.1009,<1H OCEAN,31.44,30.706314142475314
15932,-118.47,34.01,41.0,752.0,201.0,482.0,207.0,2.5417,<1H OCEAN,41.82,20.669622996893303
15933,-119.93,37.85,18.0,473.0,115.0,88.0,41.0,4.0833,INLAND,13.75,18.080609217037523
15934,-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,<1H OCEAN,7.66,16.009444485158532
15935,-118.94,35.37,33.0,3372.0,741.0,2352.0,704.0,2.0643,INLAND,5.76,8.88845356011578
15936,-118.39,34.15,36.0,2696.0,713.0,905.0,659.0,3.1146,<1H OCEAN,37.35,31.351221375418582
15937,-121.09,37.67,30.0,1653.0,285.0,800.0,291.0,3.3482,INLAND,22.0,13.957968225629129
15938,-117.99,33.87,34.0,1239.0,307.0,869.0,291.0,3.59,<1H OCEAN,16.19,20.73693088728734
15939,-118.45,34.06,20.0,3367.0,1264.0,2667.0,1131.0,2.2444,<1H OCEAN,50.0,21.179593746542224
15940,-121.75,37.68,35.0,1755.0,299.0,702.0,263.0,5.2443,INLAND,18.34,25.43529989694053
15941,-118.31,34.12,39.0,3895.0,561.0,1271.0,536.0,8.0073,<1H OCEAN,50.0001,42.124746986475316
15942,-119.61,36.58,29.0,1312.0,280.0,788.0,271.0,2.6974,INLAND,7.300000000000001,9.910875610445414
15943,-122.14,37.42,46.0,206.0,44.0,134.0,51.0,4.15,NEAR BAY,26.5,24.371660792990745
15944,-118.48,34.23,30.0,1762.0,263.0,761.0,292.0,6.5268,<1H OCEAN,27.31,32.27944704875407
15945,-118.14,34.07,52.0,695.0,145.0,523.0,170.0,3.665,<1H OCEAN,22.04,20.342014069763035
15946,-118.51,34.22,36.0,1952.0,387.0,1156.0,392.0,4.185,<1H OCEAN,20.92,23.144857899273127
15947,-121.88,37.67,16.0,4070.0,624.0,1543.0,577.0,6.5214,INLAND,31.15,28.931840219284993
15948,-121.84,36.61,21.0,2876.0,802.0,2487.0,795.0,2.2007,<1H OCEAN,11.28,17.99672351370911
15949,-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,<1H OCEAN,24.14,19.618344291256694
15950,-120.84,35.31,23.0,3100.0,603.0,1515.0,609.0,2.8493,NEAR OCEAN,19.61,22.238893736915593
15951,-117.72,33.43,5.0,1889.0,359.0,616.0,246.0,3.8992,<1H OCEAN,50.0001,22.898254231655606
15952,-121.44,38.53,37.0,1951.0,432.0,1089.0,411.0,2.3272,INLAND,8.06,10.492668450916923
15953,-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,<1H OCEAN,19.98,24.749381955157485
15954,-118.27,33.99,35.0,932.0,294.0,1153.0,282.0,1.4886,<1H OCEAN,10.0,11.822704011040326
15955,-121.49,38.54,47.0,2313.0,536.0,779.0,442.0,2.5639,INLAND,12.3,19.153754169477466
15956,-122.08,37.66,37.0,1997.0,436.0,1349.0,437.0,2.1382,NEAR BAY,16.66,14.666114401211235
15957,-117.72,33.97,16.0,13290.0,2062.0,6931.0,2023.0,5.228,<1H OCEAN,18.78,23.84938172733065
15958,-122.23,38.1,47.0,1303.0,278.0,694.0,269.0,2.5969,NEAR BAY,9.28,18.613996065493257
15959,-118.38,34.04,35.0,2237.0,592.0,1794.0,543.0,2.2961,<1H OCEAN,20.77,16.38997701910725
15960,-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,INLAND,6.9399999999999995,5.030723986364853
15961,-122.04,38.25,32.0,1203.0,287.0,571.0,255.0,3.0938,INLAND,11.04,17.859116086944105
15962,-121.89,37.34,20.0,1106.0,494.0,851.0,448.0,0.8894,<1H OCEAN,35.0,19.01654648554589
15963,-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,INLAND,8.03,12.643282834717095
15964,-117.22,34.48,7.0,2449.0,447.0,1217.0,408.0,3.6646,INLAND,10.99,10.518201396249585
15965,-117.33,34.09,29.0,1960.0,415.0,1681.0,435.0,2.9292,INLAND,8.45,8.370617555930028
15966,-117.22,32.74,41.0,2621.0,542.0,1074.0,471.0,2.4016,NEAR OCEAN,28.75,21.174780638574212
15967,-118.25,34.03,52.0,1274.0,418.0,1655.0,368.0,2.1905,<1H OCEAN,12.4,16.620391593844502
15968,-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,NEAR OCEAN,31.77,29.89281665842673
15969,-118.34,33.91,12.0,9975.0,3638.0,7429.0,3405.0,2.6689,<1H OCEAN,19.23,26.96802090151207
15970,-122.03,37.61,36.0,1409.0,271.0,1002.0,281.0,3.7262,NEAR BAY,16.49,18.67842270824054
15971,-118.59,34.21,34.0,2389.0,521.0,1560.0,514.0,4.8333,<1H OCEAN,22.54,25.988009967941537
15972,-117.22,32.85,26.0,1647.0,261.0,694.0,259.0,4.6875,NEAR OCEAN,27.44,25.11210567095855
15973,-120.43,35.17,16.0,947.0,163.0,477.0,137.0,3.8510000000000004,<1H OCEAN,31.5,21.816407273329553
15974,-121.36,38.69,13.0,6850.0,1400.0,4251.0,1421.0,3.6989,INLAND,9.33,12.180880608466232
15975,-117.98,33.91,16.0,10621.0,1782.0,3836.0,1480.0,5.0923,<1H OCEAN,25.72,28.027730852228206
15976,-120.63,38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,INLAND,11.75,7.674510915380827
15977,-117.92,33.61,36.0,1025.0,150.0,316.0,126.0,10.3048,<1H OCEAN,50.0001,50.0001
15978,-120.02,37.57,17.0,2116.0,425.0,909.0,319.0,2.7188,INLAND,11.31,8.822114467353272
15979,-117.38,33.19,35.0,928.0,264.0,538.0,248.0,2.4583,NEAR OCEAN,19.79,20.223521310978775
15980,-116.54,33.82,12.0,9482.0,2501.0,2725.0,1300.0,1.5595,INLAND,11.56,9.8403327489472
15981,-118.06,33.72,14.0,2665.0,331.0,964.0,319.0,15.0001,NEAR OCEAN,50.0001,50.0001
15982,-118.23,33.96,42.0,1977.0,570.0,2406.0,557.0,2.5913,<1H OCEAN,15.16,16.32806396412756
15983,-121.9,36.93,22.0,7281.0,1233.0,1849.0,832.0,5.3276,NEAR OCEAN,33.55,35.083378085047684
15984,-119.45,36.58,18.0,1425.0,280.0,753.0,266.0,3.7813,INLAND,8.73,12.813660810014323
15985,-118.39,34.12,29.0,6447.0,1012.0,2184.0,960.0,8.2816,<1H OCEAN,50.0001,43.20035978865701
15986,-121.82,39.73,44.0,2923.0,659.0,1371.0,626.0,2.2925,INLAND,8.58,11.502607283471322
15987,-117.1,32.68,47.0,1044.0,274.0,1003.0,280.0,1.7802,NEAR OCEAN,9.78,13.770399673823512
15988,-121.82,37.29,16.0,2085.0,394.0,1705.0,391.0,5.0225,<1H OCEAN,22.28,21.651889433523216
15989,-121.48,38.55,52.0,2216.0,333.0,714.0,327.0,4.8603,INLAND,19.19,24.981142322400935
15990,-118.15,34.17,46.0,2553.0,558.0,1740.0,492.0,2.0278,<1H OCEAN,12.75,14.351535310317859
15991,-117.14,34.01,26.0,7561.0,1051.0,2909.0,1012.0,7.2972,INLAND,26.96,29.0182525604503
15992,-122.18,40.02,30.0,1952.0,397.0,961.0,333.0,2.25,INLAND,6.82,6.915031869048974
15993,-119.04,34.28,21.0,1856.0,276.0,863.0,255.0,4.5833,<1H OCEAN,50.0001,23.56750303114241
15994,-117.65,33.6,13.0,2319.0,430.0,1004.0,380.0,5.132999999999999,<1H OCEAN,31.61,25.81374170999198
15995,-121.43,38.66,35.0,1814.0,367.0,1076.0,372.0,2.7179,INLAND,8.109999999999998,9.796377867963614
15996,-121.56,39.27,28.0,2332.0,395.0,1041.0,344.0,3.7125,INLAND,11.68,12.092628074108426
15997,-118.1,33.8,37.0,1814.0,329.0,850.0,328.0,5.0574,<1H OCEAN,24.08,28.206864202463656
15998,-121.07,39.09,17.0,1878.0,345.0,892.0,299.0,2.8864,INLAND,14.309999999999999,6.785332736192201
15999,-121.91,37.81,7.0,3477.0,416.0,1216.0,395.0,13.1499,INLAND,50.0001,50.0001
16000,-122.03,38.3,5.0,1569.0,199.0,713.0,209.0,6.6779,INLAND,22.39,22.811621842216354
16001,-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935,<1H OCEAN,16.25,10.293810618042212
16002,-120.37,36.13,10.0,2522.0,533.0,1335.0,493.0,3.2639,INLAND,8.64,14.999518963518682
16003,-118.23,33.9,34.0,2462.0,553.0,2334.0,502.0,1.641,<1H OCEAN,9.68,10.43323724132691
16004,-117.9,33.63,26.0,1632.0,376.0,598.0,375.0,3.2125,<1H OCEAN,45.5,27.0315203911005
16005,-121.76,37.68,32.0,1078.0,207.0,555.0,197.0,3.1856,INLAND,18.69,15.595373931953308
16006,-117.26,32.97,25.0,2582.0,495.0,1088.0,471.0,6.4651,NEAR OCEAN,50.0001,34.106466403377404
16007,-118.15,33.93,25.0,1948.0,433.0,1128.0,429.0,3.7614,<1H OCEAN,25.59,21.70834660035732
16008,-121.47,38.95,34.0,2129.0,350.0,969.0,314.0,2.7039,INLAND,10.63,9.008559209449867
16009,-121.82,37.31,15.0,1504.0,294.0,1267.0,291.0,5.5145,<1H OCEAN,21.94,23.390262058593375
16010,-118.27,33.8,28.0,4698.0,902.0,3287.0,881.0,4.8508,<1H OCEAN,21.59,24.021915330462654
16011,-117.96,33.81,35.0,1996.0,326.0,1409.0,330.0,4.7738,<1H OCEAN,18.0,21.13032847931494
16012,-121.31,38.71,18.0,3998.0,744.0,2071.0,660.0,4.3836,INLAND,10.2,14.333453958497692
16013,-117.08,32.64,11.0,1651.0,533.0,947.0,515.0,1.6806,NEAR OCEAN,14.170000000000002,18.289278622862497
16014,-117.99,33.81,42.0,161.0,40.0,157.0,50.0,2.2,<1H OCEAN,15.31,13.427005931756412
16015,-117.25,32.86,25.0,2911.0,533.0,1137.0,499.0,5.1023,NEAR OCEAN,50.0001,29.44911320474438
16016,-121.23,36.33,23.0,2095.0,536.0,1858.0,457.0,3.0543,<1H OCEAN,9.24,18.34086924373664
16017,-119.28,36.35,7.0,3598.0,701.0,2080.0,678.0,3.1111,INLAND,7.24,8.708117662307995
16018,-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,4.9676,<1H OCEAN,41.41,29.665197126563257
16019,-118.05,33.98,34.0,2142.0,390.0,1305.0,406.0,4.0379,<1H OCEAN,17.28,20.493985404187065
16020,-121.61,36.67,39.0,3260.0,821.0,3130.0,793.0,2.5224,<1H OCEAN,11.92,18.146961888823505
16021,-117.97,34.14,33.0,1328.0,348.0,903.0,329.0,3.1094,INLAND,13.6,15.589434232092875
16022,-121.38,36.84,6.0,3769.0,669.0,2061.0,648.0,4.1875,INLAND,21.76,17.098386909748807
16023,-116.51,34.85,15.0,3149.0,713.0,1281.0,486.0,2.0,INLAND,6.469999999999999,4.782119101801436
16024,-122.39,37.6,44.0,2304.0,384.0,986.0,379.0,4.652,NEAR OCEAN,38.71,28.947468515521287
16025,-118.35,34.0,46.0,3402.0,503.0,1389.0,504.0,5.3462,<1H OCEAN,27.04,30.156857514034268
16026,-121.09,38.03,21.0,2064.0,342.0,1021.0,359.0,4.5169999999999995,INLAND,15.22,15.98227417186223
16027,-117.44,33.96,29.0,124.0,22.0,50.0,18.0,12.5381,INLAND,11.25,50.0001
16028,-121.62,37.61,26.0,1786.0,306.0,771.0,279.0,5.7239,INLAND,43.06,25.437102418169786
16029,-117.95,33.68,19.0,1028.0,191.0,340.0,159.0,3.6364,<1H OCEAN,25.28,24.359988178601224
16030,-118.18,33.83,39.0,3622.0,745.0,1330.0,648.0,3.3125,NEAR OCEAN,42.55,25.968514435162447
16031,-117.96,34.07,35.0,2819.0,529.0,1508.0,485.0,4.6118,<1H OCEAN,19.17,23.743173574831825
16032,-117.9,34.13,37.0,1801.0,422.0,1564.0,425.0,3.1597,<1H OCEAN,13.3,16.15775078289144
16033,-118.19,33.93,44.0,1613.0,345.0,1227.0,342.0,3.1667,<1H OCEAN,14.57,18.27164835165562
16034,-119.74,34.43,26.0,3119.0,562.0,1459.0,562.0,5.0434,NEAR OCEAN,34.04,29.956526404427905
16035,-122.25,40.15,15.0,1677.0,346.0,858.0,327.0,2.4375,INLAND,5.92,6.144790038532676
16036,-116.85,32.83,17.0,4234.0,770.0,2191.0,725.0,3.6445,<1H OCEAN,19.76,18.695176112310016
16037,-122.0,37.34,27.0,1716.0,290.0,817.0,301.0,5.9158,<1H OCEAN,34.31,30.83587533674308
16038,-116.24,33.71,10.0,9033.0,2224.0,5525.0,1845.0,2.7598,INLAND,9.5,9.735737269314631
16039,-120.64,35.15,7.0,7922.0,1442.0,2863.0,1197.0,4.849,<1H OCEAN,27.5,31.08263227868759
16040,-117.83,33.79,29.0,1454.0,236.0,724.0,262.0,4.8542,<1H OCEAN,21.81,24.01202303697332
16041,-119.05,36.09,9.0,3297.0,568.0,1749.0,568.0,4.0217,INLAND,9.92,12.052882410689762
16042,-120.89,37.33,27.0,2692.0,481.0,1518.0,447.0,2.0417,INLAND,9.42,7.475181088386021
16043,-120.43,36.18,29.0,579.0,116.0,218.0,99.0,2.1458,INLAND,10.42,15.380413516807254
16044,-122.85,38.77,18.0,2856.0,513.0,1027.0,405.0,4.6953,<1H OCEAN,24.17,26.39044236749778
16045,-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,NEAR BAY,16.44,25.77780105631316
16046,-118.17,33.83,45.0,2019.0,363.0,880.0,339.0,4.1023,NEAR OCEAN,21.73,25.675646188197945
16047,-118.42,34.24,36.0,1181.0,220.0,775.0,218.0,4.7228,<1H OCEAN,18.38,22.910183132007827
16048,-121.32,38.57,25.0,692.0,146.0,504.0,167.0,3.6897,INLAND,10.11,10.812749438527346
16049,-120.98,38.99,17.0,3403.0,661.0,1540.0,622.0,3.6354,INLAND,16.29,11.836385025981613
16050,-122.29,37.81,46.0,935.0,297.0,582.0,277.0,0.7286,NEAR BAY,9.52,15.998611451419428
16051,-120.71,37.38,14.0,1979.0,432.0,1756.0,382.0,2.6923,INLAND,7.140000000000001,6.122411475816403
16052,-121.99,36.96,16.0,875.0,201.0,300.0,157.0,2.625,NEAR OCEAN,37.73,23.77668415996002
